,회사,Date,지표,lag_0,lag_0_reverse,corr,index,영문명,구분,단위
677,accenture,2015-11-01,유동비율,0.257748449,0.602475281,0.285740308,3,Current Ratio,안정성,비율
682,accenture,2015-11-01,자기자본비율,0.184195651,0.020264679,0.886936853,2,자기자본비율,안정성,비율
679,accenture,2015-11-01,이익잉여금,0.002864018,0.893327374,0.981009434,1,BS_Retained Earnings (Accumulated Deficit),수익성,천원
680,accenture,2015-11-01,이자발생부채,0.612490607,0.848131327,-0.401689535,3,,안정성,천원
681,accenture,2015-11-01,이자보상율,0.427917827,0.469636026,0.221033863,3,이자보상율,안정성,배
683,accenture,2015-11-01,자본,0.010592176,0.026302662,0.964760253,0,BS_Common Stock,안정성,천원
684,accenture,2015-11-01,자산총계,0.214126455,0.515051828,0.930648035,3,BS_Total Assets,안정성,천원
685,accenture,2015-11-01,재고자산회전율,0.324801855,0.881172615,-0.570821861,3,,활동성,비율
686,accenture,2015-11-01,총자산회전율,0.051758132,0.538230852,0.074437736,3,"Asset Turnover, TTM",활동성,비율
687,accenture,2015-11-01,현금배당성향,0.925425186,1.74231E-07,0.458196221,2,Dividend Payout Ratio - %,수익성,%
668,accenture,2015-11-01,비유동비율,0.966347375,0.512925664,-0.457189043,3,,안정성,비율
678,accenture,2015-11-01,유동자산,0.270933197,0.783702619,0.854795425,3,BS_Total Current Assets,안정성,천원
667,accenture,2015-11-01,부채총계,0.561409936,0.388016984,0.880114471,3,BS_Total Liabilities,안정성,천원
666,accenture,2015-11-01,부채비율,0.83889875,0.126422158,-0.575825757,3,부채비율,안정성,비율
665,accenture,2015-11-01,매출총이익률,0.351227407,0.787290676,-0.164221498,3,Gross Profit Margin - %,수익성,비율
646,accenture,2015-11-01,BPS증가율,0.603068288,0.806263985,0.161012681,3,,성장성,YoY_비율
647,accenture,2015-11-01,CAPEX,0.125404844,0.069864204,-0.121943834,3,Capital Expenditures - Net - Cash Flow,성장성,천원
648,accenture,2015-11-01,EBITDA2,0.786742843,4.54032E-08,0.858622621,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
649,accenture,2015-11-01,EBITDA2마진율,0.957010657,0.000135275,0.351966395,2,EBITDA Margin - %,수익성,비율
650,accenture,2015-11-01,EBITDA2증가율,0.186267008,0.81208214,0.119653764,3,,성장성,YoY_연도
651,accenture,2015-11-01,EPS,0.677975648,1.83954E-07,0.858279439,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
652,accenture,2015-11-01,EPS증가율,0.022057265,0.149794149,-0.158139395,1,,성장성,YoY_비율
653,accenture,2015-11-01,Free Cash Flow2,0.127890805,0.04512954,0.255093863,2,CF_Free Cash Flow,수익성,천원
654,accenture,2015-11-01,ROA,0.83415025,0.620953146,0.455682971,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
645,accenture,2015-11-01,BPS,0.153261079,0.547712798,-0.304821526,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
656,accenture,2015-11-01,ROIC,0.693080948,0.264227411,0.48506865,3,"Return on Invested Capital - %, TTM",수익성,%
657,accenture,2015-11-01,target,0.72993801,0.081383444,-0.51673434,3,,,
658,accenture,2015-11-01,당기순이익,0.596697139,3.81999E-05,0.882030704,2,IS_Net Income,수익성,천원
659,accenture,2015-11-01,매입채무회전율,0.664391714,0.047532759,0.51285559,2,매입채무회전율,활동성,비율
660,accenture,2015-11-01,매출액,0.393387006,0.040362416,0.920654353,2,IS_Revenue,성장성,천원
661,accenture,2015-11-01,매출액증가율,0.527642343,0.172245799,-0.260931688,3,,성장성,YoY_연도
662,accenture,2015-11-01,매출원가,0.3183525,0.040257347,0.909591253,2,IS_Cost of Revenue,성장성,천원
663,accenture,2015-11-01,매출채권회전율,0.424851101,0.415209262,0.111331952,3,매출채권회전율,활동성,비율
664,accenture,2015-11-01,매출총이익,0.781798611,0.003108449,0.915687651,2,IS_Gross Profit,수익성,천원
655,accenture,2015-11-01,ROE,0.33879909,0.503803875,0.09997872,3,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
717,accenture,2016-02-01,영업이익률,0.907027812,2.69547E-05,0.366021869,2,Operating Margin - %,수익성,비율
716,accenture,2016-02-01,영업이익,0.798377364,1.59138E-10,0.83323799,2,IS_Operating Income,수익성,천원
715,accenture,2016-02-01,순이익증가율,0.023959167,0.186135177,-0.144137752,1,,성장성,YoY_연도
711,accenture,2016-02-01,비유동비율,0.85802785,0.456100787,-0.452969335,3,,안정성,비율
713,accenture,2016-02-01,순부채,0.712019776,0.435126161,-0.636377192,3,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
712,accenture,2016-02-01,비유동자산,0.315487046,0.005093359,0.968278451,2,,안정성,천원
718,accenture,2016-02-01,영업이익증가율,0.793568417,0.731714153,0.134424926,3,,성장성,YoY_연도
714,accenture,2016-02-01,순이익률,0.928084084,1.58627E-07,0.699083239,2,Net Margin - %,수익성,비율
719,accenture,2016-02-01,운전자본증감,0.229798778,0.002717548,-0.544363345,2,CF_Changes in Working Capital,안정성,천원
724,accenture,2016-02-01,이자보상율,0.371654531,0.511028906,0.205821057,3,이자보상율,안정성,배
721,accenture,2016-02-01,유동자산,0.482294515,0.80912343,0.845014831,3,BS_Total Current Assets,안정성,천원
722,accenture,2016-02-01,이익잉여금,0.006746249,0.639005065,0.982765569,1,BS_Retained Earnings (Accumulated Deficit),수익성,천원
723,accenture,2016-02-01,이자발생부채,0.522636829,0.8030432,-0.387695147,3,,안정성,천원
725,accenture,2016-02-01,자기자본비율,0.281173547,0.00553429,0.895331582,2,자기자본비율,안정성,비율
726,accenture,2016-02-01,자본,0.035326283,0.006098298,0.967839372,0,BS_Common Stock,안정성,천원
727,accenture,2016-02-01,자산총계,0.358646524,0.545130589,0.930940088,3,BS_Total Assets,안정성,천원
728,accenture,2016-02-01,재고자산회전율,0.536366393,0.864641706,-0.530653971,3,,활동성,비율
729,accenture,2016-02-01,총자산회전율,0.046351038,0.560680469,0.073698579,1,"Asset Turnover, TTM",활동성,비율
710,accenture,2016-02-01,부채총계,0.739688998,0.716399791,0.873357515,3,BS_Total Liabilities,안정성,천원
720,accenture,2016-02-01,유동비율,0.40733286,0.919361766,0.277907463,3,Current Ratio,안정성,비율
709,accenture,2016-02-01,부채비율,0.746401935,0.103640175,-0.579032596,3,부채비율,안정성,비율
730,accenture,2016-02-01,현금배당성향,0.95968887,3.1897E-07,0.409353915,2,Dividend Payout Ratio - %,수익성,%
707,accenture,2016-02-01,매출총이익,0.971736092,0.010237703,0.910587882,2,IS_Gross Profit,수익성,천원
688,accenture,2016-02-01,BPS,0.125161013,0.49888297,-0.303995952,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
689,accenture,2016-02-01,BPS증가율,0.631969754,0.947600802,0.152457785,3,,성장성,YoY_비율
690,accenture,2016-02-01,CAPEX,0.092193429,0.055574457,-0.138969306,3,Capital Expenditures - Net - Cash Flow,성장성,천원
691,accenture,2016-02-01,EBITDA2,0.880567458,1.205E-07,0.857657976,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
692,accenture,2016-02-01,EBITDA2마진율,0.93276957,0.000144659,0.347923916,2,EBITDA Margin - %,수익성,비율
693,accenture,2016-02-01,EBITDA2증가율,0.18110874,0.894243724,0.10635748,3,,성장성,YoY_연도
694,accenture,2016-02-01,EPS,0.812994279,4.1651E-08,0.870314716,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
695,accenture,2016-02-01,EPS증가율,0.023593001,0.192097944,-0.139558336,1,,성장성,YoY_비율
696,accenture,2016-02-01,Free Cash Flow2,0.089683661,0.077324899,0.226465636,3,CF_Free Cash Flow,수익성,천원
708,accenture,2016-02-01,매출총이익률,0.372899912,0.594119786,-0.189716649,3,Gross Profit Margin - %,수익성,비율
698,accenture,2016-02-01,ROE,0.297592746,0.539944712,0.09126891,3,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
699,accenture,2016-02-01,ROIC,0.808760463,0.241084404,0.479979812,3,"Return on Invested Capital - %, TTM",수익성,%
700,accenture,2016-02-01,target,0.795067146,0.139811156,-0.50454504,3,,,
701,accenture,2016-02-01,당기순이익,0.759914767,4.51747E-06,0.891204207,2,IS_Net Income,수익성,천원
702,accenture,2016-02-01,매입채무회전율,0.771626038,0.047199283,0.507529276,2,매입채무회전율,활동성,비율
703,accenture,2016-02-01,매출액,0.560927996,0.059861211,0.92073384,3,IS_Revenue,성장성,천원
704,accenture,2016-02-01,매출액증가율,0.484344799,0.535054345,-0.19602656,3,,성장성,YoY_연도
705,accenture,2016-02-01,매출원가,0.457492838,0.035588988,0.911987136,2,IS_Cost of Revenue,성장성,천원
706,accenture,2016-02-01,매출채권회전율,0.407978763,0.418074562,0.109645312,3,매출채권회전율,활동성,비율
697,accenture,2016-02-01,ROA,0.930913268,0.369247986,0.472490357,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
760,accenture,2016-05-01,영업이익률,0.982463598,1.6932E-05,0.366633955,2,Operating Margin - %,수익성,비율
759,accenture,2016-05-01,영업이익,0.967888615,3.14112E-10,0.837269269,2,IS_Operating Income,수익성,천원
758,accenture,2016-05-01,순이익증가율,0.019739978,0.16769762,-0.15517482,1,,성장성,YoY_연도
754,accenture,2016-05-01,비유동비율,0.960904878,0.44599044,-0.445723021,3,,안정성,비율
756,accenture,2016-05-01,순부채,0.314409838,0.743243946,-0.597187405,3,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
755,accenture,2016-05-01,비유동자산,0.311336926,0.00608076,0.971363632,2,,안정성,천원
761,accenture,2016-05-01,영업이익증가율,0.801324593,0.599093451,0.120502424,3,,성장성,YoY_연도
757,accenture,2016-05-01,순이익률,0.754529689,7.90399E-07,0.69202163,2,Net Margin - %,수익성,비율
762,accenture,2016-05-01,운전자본증감,0.300675398,0.002006557,-0.564960485,2,CF_Changes in Working Capital,안정성,천원
767,accenture,2016-05-01,이자보상율,0.501327492,0.562376733,0.187664226,3,이자보상율,안정성,배
764,accenture,2016-05-01,유동자산,0.198844654,0.604667503,0.838167555,3,BS_Total Current Assets,안정성,천원
765,accenture,2016-05-01,이익잉여금,0.003127041,0.948818358,0.983001848,1,BS_Retained Earnings (Accumulated Deficit),수익성,천원
766,accenture,2016-05-01,이자발생부채,0.727251337,0.773375975,-0.369181659,3,,안정성,천원
768,accenture,2016-05-01,자기자본비율,0.216402249,0.007367096,0.899315427,2,자기자본비율,안정성,비율
769,accenture,2016-05-01,자본,0.019003836,0.005318215,0.96982695,0,BS_Common Stock,안정성,천원
770,accenture,2016-05-01,자산총계,0.145345541,0.257847247,0.930205593,3,BS_Total Assets,안정성,천원
771,accenture,2016-05-01,재고자산회전율,0.269089363,0.722595946,-0.496992237,3,,활동성,비율
772,accenture,2016-05-01,총자산회전율,0.061134889,0.537392729,0.069121036,3,"Asset Turnover, TTM",활동성,비율
753,accenture,2016-05-01,부채총계,0.335478975,0.357778478,0.867792132,3,BS_Total Liabilities,안정성,천원
763,accenture,2016-05-01,유동비율,0.339309223,0.898577279,0.269957696,3,Current Ratio,안정성,비율
752,accenture,2016-05-01,부채비율,0.931353144,0.100725642,-0.577274136,3,부채비율,안정성,비율
773,accenture,2016-05-01,현금배당성향,0.586917248,8.26854E-08,0.45365037,2,Dividend Payout Ratio - %,수익성,%
750,accenture,2016-05-01,매출총이익,0.434356916,0.001770257,0.911885517,2,IS_Gross Profit,수익성,천원
731,accenture,2016-05-01,BPS,0.181948885,0.527084483,-0.296186233,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
732,accenture,2016-05-01,BPS증가율,0.566795756,0.900734166,0.151364613,3,,성장성,YoY_비율
733,accenture,2016-05-01,CAPEX,0.094364493,0.018553881,-0.192227944,2,Capital Expenditures - Net - Cash Flow,성장성,천원
734,accenture,2016-05-01,EBITDA2,0.518050047,1.90809E-08,0.86455923,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
735,accenture,2016-05-01,EBITDA2마진율,0.930757673,5.5865E-05,0.355601554,2,EBITDA Margin - %,수익성,비율
736,accenture,2016-05-01,EBITDA2증가율,0.249795563,0.787677631,0.118533024,3,,성장성,YoY_연도
737,accenture,2016-05-01,EPS,0.817885989,7.95738E-08,0.870325263,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
738,accenture,2016-05-01,EPS증가율,0.01904643,0.172495212,-0.151710549,1,,성장성,YoY_비율
739,accenture,2016-05-01,Free Cash Flow2,0.185531601,0.040119607,0.260748241,2,CF_Free Cash Flow,수익성,천원
751,accenture,2016-05-01,매출총이익률,0.448974591,0.697017341,-0.185782302,3,Gross Profit Margin - %,수익성,비율
741,accenture,2016-05-01,ROE,0.364805961,0.540208683,0.082450466,3,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
742,accenture,2016-05-01,ROIC,0.638127726,0.243872071,0.471363264,3,"Return on Invested Capital - %, TTM",수익성,%
743,accenture,2016-05-01,target,0.57845174,0.149824469,-0.488603468,3,,,
744,accenture,2016-05-01,당기순이익,0.87331285,8.66694E-06,0.888962927,2,IS_Net Income,수익성,천원
745,accenture,2016-05-01,매입채무회전율,0.594088115,0.046727954,0.500994472,2,매입채무회전율,활동성,비율
746,accenture,2016-05-01,매출액,0.256827349,0.018176826,0.921179684,2,IS_Revenue,성장성,천원
747,accenture,2016-05-01,매출액증가율,0.859414857,0.530518581,-0.189010963,3,,성장성,YoY_연도
748,accenture,2016-05-01,매출원가,0.237910815,0.020654647,0.91279078,2,IS_Cost of Revenue,성장성,천원
749,accenture,2016-05-01,매출채권회전율,0.45931342,0.412103092,0.110202507,3,매출채권회전율,활동성,비율
740,accenture,2016-05-01,ROA,0.891022174,0.354949397,0.484567011,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
803,accenture,2016-11-01,영업이익률,0.888050846,9.75121E-06,0.369351995,2,Operating Margin - %,수익성,비율
802,accenture,2016-11-01,영업이익,0.858424987,2.39008E-10,0.84232268,2,IS_Operating Income,수익성,천원
801,accenture,2016-11-01,순이익증가율,0.022901226,0.166580513,-0.151578623,1,,성장성,YoY_연도
797,accenture,2016-11-01,비유동비율,0.86540941,0.529218145,-0.433083167,3,,안정성,비율
799,accenture,2016-11-01,순부채,0.730338807,0.919835364,-0.579092117,3,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
798,accenture,2016-11-01,비유동자산,0.212388671,0.006126543,0.973207947,2,,안정성,천원
804,accenture,2016-11-01,영업이익증가율,0.702026171,0.599727481,0.116876766,3,,성장성,YoY_연도
800,accenture,2016-11-01,순이익률,0.517321505,4.32611E-07,0.695907729,2,Net Margin - %,수익성,비율
805,accenture,2016-11-01,운전자본증감,0.304716594,0.010722329,-0.512024165,2,CF_Changes in Working Capital,안정성,천원
810,accenture,2016-11-01,이자보상율,0.398988592,0.608679594,0.172006712,3,이자보상율,안정성,배
807,accenture,2016-11-01,유동자산,0.449243237,0.7506452,0.830827831,3,BS_Total Current Assets,안정성,천원
808,accenture,2016-11-01,이익잉여금,0.006214739,0.062788231,0.955538331,1,BS_Retained Earnings (Accumulated Deficit),수익성,천원
809,accenture,2016-11-01,이자발생부채,0.541789301,0.784455812,-0.355431225,3,,안정성,천원
811,accenture,2016-11-01,자기자본비율,0.309529236,0.011481742,0.900974712,2,자기자본비율,안정성,비율
812,accenture,2016-11-01,자본,0.023272198,0.004771338,0.972205311,0,BS_Common Stock,안정성,천원
813,accenture,2016-11-01,자산총계,0.305630981,0.113858588,0.933682813,3,BS_Total Assets,안정성,천원
814,accenture,2016-11-01,재고자산회전율,0.562199641,0.880198879,-0.458168655,3,,활동성,비율
815,accenture,2016-11-01,총자산회전율,0.062598989,0.506481351,0.0622312,3,"Asset Turnover, TTM",활동성,비율
796,accenture,2016-11-01,부채총계,0.659197738,0.143912926,0.871888561,3,BS_Total Liabilities,안정성,천원
806,accenture,2016-11-01,유동비율,0.442142149,0.516004951,0.198906148,3,Current Ratio,안정성,비율
816,accenture,2016-11-01,현금배당성향,0.427258457,1.12382E-08,0.489440957,2,Dividend Payout Ratio - %,수익성,%
795,accenture,2016-11-01,부채비율,0.759810245,0.099426579,-0.575885639,3,부채비율,안정성,비율
793,accenture,2016-11-01,매출총이익,0.637683807,0.001926401,0.914214803,2,IS_Gross Profit,수익성,천원
794,accenture,2016-11-01,매출총이익률,0.522830983,0.73587724,-0.177381288,3,Gross Profit Margin - %,수익성,비율
